longitude,latitude
-22.514260783525998,63.981515970400665
-22.535908741261295,63.98791682693505
-22.541015658784488,64.00199254749191
-22.548798155956348,64.0246921344839
-22.561443432007025,64.02606843626012
-22.56872650315043,64.01901703549254
-22.54490897737591,63.97117057702965
-22.525451197021653,63.97148666055017
-22.508909170390694,63.979061783612195
-22.514260783525998,63.981515970400665
