longitude,latitude
-22.02541246552721,64.0490805586339
-22.046543872393983,64.04879981610924
-22.044709818967846,64.0393305255719
-22.024679468012522,64.04163798219565
-22.013998624525414,64.04900038016692
-22.01363194636761,64.05068527115304
-22.02541246552721,64.0490805586339
