longitude,latitude
-21.380345160986877,63.86438962420189
-21.372301941402156,63.855090565349684
-21.36245445789868,63.85809570072814
-21.365286991673116,63.86260414375545
-21.371851486863704,63.86575026941006
-21.380345160986877,63.86438962420189
