longitude,latitude
-13.9939942470954,65.06403455594108
-14.022450508741457,65.07719088339749
-14.034226932311412,65.07734831153348
-14.038363023151732,65.07489283269302
-14.027324319538323,65.07065411878123
-13.997194618029653,65.0626105994248
-13.9939942470954,65.06403455594108
