longitude,latitude
-22.435940415224422,63.834992012954956
-22.429106986810837,63.833780010576135
-22.419228471568374,63.83433681366972
-22.414785696813794,63.84013305776739
-22.420208063266358,63.84219443737706
-22.432971892686737,63.8397076591429
-22.435940415224422,63.834992012954956
