latitude,longitude
56.38706987,-44.0201
56.38707047,-44.02173598
56.38707286,-44.02500793
56.38707464,-44.02664347
56.38708401,-44.03318735
56.38708692,-44.03482244
56.3870939,-44.03809349
56.38709798,-44.03972813
56.38713477,-44.05281574
56.38713988,-44.05444994
56.38715129,-44.05772007
56.38715757,-44.05935469
56.38718498,-44.06589667
56.38719238,-44.06753083
56.38720838,-44.07080003
56.38721695,-44.07243285
56.38736126,-44.09860685
56.38738136,-44.10187555
56.38742627,-44.10841636
56.38745105,-44.11168584
56.38755927,-44.12477054
56.38758857,-44.12803991
56.38765185,-44.13458027
56.38768582,-44.13784862
56.38797443,-44.1640191
56.38801255,-44.16728733
56.38809351,-44.17382713
56.38813632,-44.17709606
56.38831668,-44.19017842
56.388364,-44.19344717
56.38846334,-44.19998621
56.38851532,-44.20325386
56.38894821,-44.2294185
56.38900434,-44.23268597
56.38912136,-44.23922417
56.38918219,-44.24249226
56.38943467,-44.25557111
56.3895,-44.25883895
56.38963539,-44.26537608
56.38970539,-44.26864274
56.3902825,-44.2947992
56.39035666,-44.29806561
56.39050971,-44.30460163
56.39058856,-44.30786859
56.39091313,-44.32094276
56.39099648,-44.32420939
56.3911679,-44.33074404
56.39125591,-44.33400941
56.39197721,-44.36015535
56.39206936,-44.36342042
56.39225845,-44.36995366
56.3923553,-44.3732192
56.39275194,-44.38628753
56.3928533,-44.38955266
56.39306074,-44.39608423
56.39316674,-44.39934803
56.39403215,-44.42548111
56.39414231,-44.42874454
56.3943674,-44.43527443
56.39448226,-44.43853825
56.39495092,-44.45159957
56.39507028,-44.45486291
56.39531372,-44.46139083
56.39543771,-44.46465276
56.39644716,-44.49077063
56.3965753,-44.49403214
56.39683639,-44.50055809
56.39696923,-44.50381991
56.39750989,-44.51687304
56.39764722,-44.5201343
56.39792665,-44.52665797
56.39806861,-44.52991774
56.39922201,-44.55601808
56.39936813,-44.55927737
56.39966518,-44.5657988
56.399816,-44.56905831
56.40042859,-44.5821021
56.40058391,-44.58536099
56.40089928,-44.59187983
56.40105921,-44.59513715
56.40235645,-44.62121762
56.40252053,-44.62447439
56.40285352,-44.63099072
56.4030223,-44.63424763
56.40370678,-44.6472809
56.40388005,-44.65053712
56.40423135,-44.65705056
56.40488412,-44.66859078
56.40565818,-44.68167731
56.40580378,-44.68435863
56.40589179,-44.68596941
56.40624979,-44.69248052
56.40634479,-44.69419679
56.40707006,-44.70721971
56.40735362,-44.71221294
56.40773049,-44.71872073
56.40823128,-44.72709292
56.40905291,-44.74041077
56.40969067,-44.75038465
56.410232,-44.7585619
56.41154951,-44.78071438
56.41197255,-44.78721524
56.41218629,-44.79046345
56.41391429,-44.81647028
56.41413215,-44.81971776
56.41457277,-44.82621526
56.41479534,-44.82946265
56.41569507,-44.84245734
56.41592212,-44.84570382
56.41638098,-44.85219752
56.41661261,-44.85544211
56.41848391,-44.88141971
56.41871966,-44.88466352
56.41919608,-44.89115358
56.41943654,-44.89439721
56.42040786,-44.9073767
56.4206528,-44.91061935
56.42114744,-44.9171053
56.42139695,-44.92034598
56.42341136,-44.94629202
56.42366499,-44.94953186
56.42417716,-44.95601389
56.4244355,-44.95925347
56.42547832,-44.9722166
56.42574112,-44.97545512
56.4262715,-44.98193274
56.42653886,-44.98516922
56.4286962,-45.01108137
56.42887325,-45.01319807
56.42922961,-45.01743445
56.42940874,-45.01955182
56.43012955,-45.02802608
56.43031061,-45.03014327
56.43067482,-45.03437826
56.43085781,-45.03649435
56.43233029,-45.0534385
56.43260543,-45.05658051
56.43316028,-45.06286561
56.43343982,-45.06600672
56.43456658,-45.07857135
56.43485924,-45.0818092
56.43544935,-45.08828528
56.43574667,-45.09152208
56.43656134,-45.10032154
56.43666115,-45.10139707
56.43686139,-45.10354917
56.43696174,-45.10462486
56.43736347,-45.10892042
56.43743289,-45.10966143
56.43757203,-45.11114398
56.43767298,-45.11221687
56.43775114,-45.11304517
56.44007854,-45.13770122
56.44022158,-45.13921249
56.44050898,-45.14223803
56.44065314,-45.14375025
56.44123224,-45.14980348
56.44129148,-45.15042201
56.44137742,-45.15131583
56.44166888,-45.15434106
56.44181504,-45.1558527
56.44298918,-45.16795797
56.44313628,-45.16946977
56.44343165,-45.1724947
