latitude,longitude
60.03561667,-10.8463
60.04538543,-11.20673365
60.04688853,-11.26219301
60.04721667,-11.2743
60.05536515,-11.38572277
60.05885837,-11.43348918
60.06361836,-11.49857743
60.09295879,-11.89977984
60.12176667,-12.2937
60.13058438,-12.59312899
60.15051667,-13.26998333
60.1505353,-13.27073532
60.15074084,-13.27903187
60.1513028,-13.27987409
60.15186475,-13.2807163
60.15242672,-13.28155855
60.15298939,-13.28240185
60.15355135,-13.28324408
60.1541126,-13.28408527
60.15467547,-13.28492889
60.1552365,-13.28576974
60.15579843,-13.28661196
60.1563604,-13.28745424
60.15692308,-13.28829758
60.15748504,-13.28913984
60.15804627,-13.28998103
60.15860822,-13.29082329
60.15917017,-13.29166557
60.15973213,-13.29250786
60.16029412,-13.2933502
60.16085773,-13.29419498
60.16141876,-13.29503588
60.16197998,-13.29587707
60.16254192,-13.29671937
60.16310388,-13.29756168
60.16366584,-13.298404
60.16422782,-13.29924635
60.1647905,-13.30008976
60.16535248,-13.30093212
60.16591465,-13.30177478
60.16647566,-13.30261571
60.16703761,-13.30345803
60.16759957,-13.30430039
60.16816154,-13.30514277
60.16872423,-13.30598622
60.16928619,-13.30682859
60.16984743,-13.30766988
60.17040938,-13.30851224
60.17097134,-13.30935463
60.17153333,-13.31019705
60.17209624,-13.31104086
60.17265799,-13.31188295
60.17321994,-13.31272532
60.17378118,-13.31356665
60.17434313,-13.31440905
60.1749051,-13.31525147
60.17546706,-13.3160939
60.17602904,-13.31693635
60.17659173,-13.31777986
60.17715369,-13.3186223
60.17771496,-13.31946369
60.17827785,-13.32030753
60.17883888,-13.32114858
60.17940083,-13.32199102
60.17996281,-13.3228335
60.1805255,-13.32367705
60.18108747,-13.32451953
60.18164871,-13.32536093
60.18221067,-13.32620339
60.18277266,-13.32704591
60.18333556,-13.3278898
60.1838966,-13.32873091
60.18445856,-13.3295734
60.18502125,-13.33041699
60.18558322,-13.33125951
60.18614448,-13.33210095
60.18670643,-13.33294345
60.1872684,-13.33378598
60.18783038,-13.33462852
60.18839236,-13.33547108
60.18895507,-13.33631473
60.18951798,-13.33715868
60.1900783,-13.33799876
60.19064024,-13.33884127
60.19120221,-13.33968384
60.19176419,-13.34052641
60.19232618,-13.341369
60.19288887,-13.34221266
60.19345084,-13.34305525
60.1940121,-13.34389676
60.19457406,-13.34473933
60.19513605,-13.34558196
60.19569896,-13.34642596
60.19626002,-13.3472672
60.1968227,-13.34811087
60.19738467,-13.34895348
60.19794593,-13.34979503
60.1985079,-13.35063764
60.19906987,-13.35148027
60.19963185,-13.35232291
60.20019386,-13.3531656
60.20075749,-13.35401074
60.20131854,-13.35485199
60.20187978,-13.35569354
60.20244174,-13.35653619
60.20300372,-13.35737886
60.2035657,-13.35822153
60.2041277,-13.35906423
60.2046904,-13.359908
60.20525238,-13.36075069
60.20581364,-13.3615923
60.20637562,-13.36243501
60.20693854,-13.36327911
60.20749959,-13.36412042
60.20806156,-13.36496313
60.20862427,-13.36580693
60.20918625,-13.36664966
60.20974751,-13.36749131
60.21030948,-13.36833402
60.21087147,-13.36917676
60.21143345,-13.37001951
60.21199545,-13.37086228
60.21255817,-13.37170614
60.21312109,-13.3725503
60.21368142,-13.37339058
60.21424337,-13.37423331
60.21480536,-13.37507608
60.21536734,-13.37591886
60.21592934,-13.37676167
60.21649205,-13.37760554
60.21705404,-13.37844833
60.21761532,-13.37929008
60.21817823,-13.38013426
60.21873928,-13.38097567
60.21930125,-13.38181846
60.21986325,-13.3826613
60.22042596,-13.38350521
60.22098795,-13.38434803
60.22154921,-13.38518978
60.22211094,-13.38603222
60.22264667,-13.38683569
60.22365734,-13.38834854
60.22568003,-13.39137065
60.22669178,-13.39287951
60.23074255,-13.39890978
60.23175536,-13.40041485
60.2337829,-13.40342221
60.2347968,-13.40492329
60.24291951,-13.41692944
60.24393439,-13.4184271
60.24596661,-13.42142043
60.24698312,-13.42291491
60.25105399,-13.42888919
60.25207154,-13.43037985
60.25410855,-13.43335839
60.25512663,-13.43484425
60.27145489,-13.45864366
60.2732099,-13.46119474
60.27672609,-13.4662894
60.27848569,-13.46883069
60.28553589,-13.47898138
60.28729942,-13.48151261
60.29083137,-13.48656568
60.29259837,-13.48908548
60.30676207,-13.50922623
60.30853277,-13.51173701
60.31207997,-13.51675045
60.31385504,-13.51925109
60.3209667,-13.52923837
60.32274564,-13.53172882
60.32630835,-13.53670019
60.32809084,-13.53917931
60.34004859,-13.55576132
60.34059905,-13.55652419
60.34170194,-13.55805112
60.34225342,-13.55881386
60.34446226,-13.56186589
60.34501435,-13.56262799
60.3461192,-13.56415157
60.3466715,-13.56491242
60.3510965,-13.57100283
60.35259592,-13.57306101
60.35559804,-13.5771705
60.35710004,-13.57922085
60.36311541,-13.58741058
60.3646199,-13.58945346
60.36763234,-13.59353261
60.36913938,-13.59556763
60.37675586,-13.60582572
60.37770744,-13.60710537
60.37961268,-13.60966296
60.38056557,-13.61093988
60.38438123,-13.6160444
60.38533499,-13.61731818
60.38724407,-13.61986333
60.38819832,-13.62113328
60.40032228,-13.63724606
60.40102892,-13.63818434
60.40244438,-13.64006135
60.40315221,-13.64099876
60.40598703,-13.64474832
60.40750579,-13.64675151
60.41054629,-13.65075057
60.41206762,-13.65274591
60.41531445,-13.65699242
60.41612589,-13.65805217
60.41774994,-13.66017002
60.41856151,-13.66122676
60.43076677,-13.67710155
60.43229222,-13.67908071
60.43534733,-13.6830333
60.43687576,-13.68500513
60.44299775,-13.69288167
60.44452867,-13.69484599
60.44759391,-13.69876782
60.44912697,-13.70072373
60.4614123,-13.71635828
60.46201977,-13.71713081
60.46323676,-13.71867672
60.46477402,-13.72062375
60.46663208,-13.72297025
60.46756115,-13.72414153
60.47372286,-13.7318974
60.47526369,-13.73383155
60.47834871,-13.73769292
60.47989163,-13.73961858
60.4922558,-13.75501067
60.49380105,-13.75692947
60.49689572,-13.76076114
60.49844389,-13.76267246
60.5046447,-13.77030656
60.50619529,-13.77221024
60.50929976,-13.7760106
60.51030235,-13.77723566
60.5108524,-13.77790574
60.52329415,-13.79305313
60.52484908,-13.79494133
60.52796306,-13.79871171
60.52952086,-13.80059236
60.53576015,-13.80810356
60.53732033,-13.8099765
60.54044396,-13.8137153
60.54200615,-13.81557965
60.55452424,-13.83048011
60.55608868,-13.83233744
60.55922166,-13.83604597
60.56078894,-13.83789567
60.56706607,-13.84528288
60.57250202,-13.85148629
60.57421205,-13.85351418
60.58424787,-13.86527039
60.58670849,-13.86813995
60.58985389,-13.87179073
60.59313967,-13.87558022
60.59958166,-13.8829633
60.60504701,-13.88916104
60.60548522,-13.88965264
60.61555294,-13.9011887
60.61912992,-13.90526028
60.62229995,-13.90884347
60.62388569,-13.91063045
60.63023661,-13.91776635
60.63182462,-13.91954541
60.6350038,-13.92309621
60.63659369,-13.9248665
60.64933313,-13.93901298
60.65092516,-13.94077603
60.65411322,-13.94429572
60.65570797,-13.94605093
60.6620948,-13.95305954
60.66369177,-13.95480676
60.66688882,-13.95829379
60.66848762,-13.96003219
60.68129826,-13.97392296
60.68289916,-13.97565404
60.68610494,-13.97910969
60.68770852,-13.98083285
60.69413062,-13.98771308
60.69573638,-13.98942819
60.69895098,-13.99285092
60.70055852,-13.99455715
60.70653753,-14.0008854
60.70963611,-13.99900833
61.56744444,-13.30635278
61.92611111,-12.9643
62.34456846,-12.40547606
62.4041189,-12.32595014
62.53932222,-12.14539444
63.5,-10.31489722
63.53100905,-10.24886638
64.0,-9.25019444
64.5,-8.22510278
65.21764444,-6.78661389
65.5073,-6.08582778
65.68961944,-5.57839444
65.69336382,-5.57379129
65.69333264,-5.57324183
65.69283317,-5.56453269
65.69258087,-5.56018025
65.69156011,-5.54276539
65.69130231,-5.53841506
65.6907813,-5.52971404
65.69051832,-5.52536686
65.6883885,-5.49056754
65.68811952,-5.48622292
65.68757603,-5.47753108
65.68739389,-5.47464661
65.68730174,-5.47318736
65.68619298,-5.45580778
65.68591319,-5.45146635
65.68534821,-5.44278332
65.68506326,-5.43844521
65.68355671,-5.41575495
65.6827576,-5.40371935
65.68246667,-5.39938402
65.68187926,-5.3907109
65.68158301,-5.38637663
65.68038643,-5.36903522
65.68008471,-5.36470342
