latitude,longitude
53.24417293,7.21027947
53.24233866,7.20750094
53.23959768,7.20570254
53.23905873,7.20558131
53.23704624,7.20656407
51.96380265,6.05771408
51.03976023,4.18998921
51.36699176,3.37066662
51.36696434,3.37040317
51.37361111,3.36458333
51.37944444,3.35388889
51.40120481,3.33615505
51.43093201,3.31192855
51.45,3.29638889
51.48472222,3.21222222
51.55166667,3.08138889
51.87611444,2.53933306
51.98333333,2.62666667
52.01666667,2.65833333
52.08833333,2.70333333
52.1,2.715
52.20666667,2.84
52.29,2.93333333
52.41666667,3.05833333
52.62166667,3.18333333
52.78333333,3.205
52.88333333,3.175
53.30166667,3.05666667
53.47,3.01666667
53.585,2.98833333
53.66833333,2.95666667
53.96333333,2.86666667
54.38,2.76333333
54.62166667,2.89833333
55.765,3.37027778
55.33333333,4.33333333
55.0,5.0
54.62,5.0
54.18666667,6.0
54.0,6.10722222
53.81555556,6.26361111
53.76276259,6.32030617
53.75684905,6.3266568
53.75166667,6.33222222
53.60583333,6.41333333
53.58588209,6.540777
53.58229804,6.56367101
53.57861111,6.58722222
53.5736515,6.60623408
53.57027778,6.61916667
53.56848875,6.62360034
53.56388889,6.635
53.55555556,6.65333333
53.53388889,6.68666667
53.52833333,6.69444444
53.51944444,6.70666667
53.51125754,6.7278563
53.51,6.73111111
53.49333333,6.77833333
53.48333333,6.80833333
53.4801991,6.8154973
53.4775,6.82166667
53.46527778,6.85388889
53.46166909,6.86671977
53.46027778,6.87166667
53.4588472,6.8789496
53.45722222,6.88722222
53.45416667,6.89722222
53.45138889,6.90083333
53.44555556,6.90833333
53.43833333,6.91333333
53.43388889,6.91388889
53.42916667,6.91388889
53.42222222,6.9125
53.41722222,6.91333333
53.41222222,6.915
53.4,6.92
53.39111111,6.92333333
53.38472222,6.92472222
53.375,6.93027778
53.36777778,6.935
53.36416667,6.93888889
53.35722222,6.94861111
53.35111111,6.95666667
53.34978292,6.95859858
53.345,6.96555556
53.33722222,6.97333333
53.33333333,6.97833333
53.33,6.98388889
53.32777778,6.98833333
53.32472222,6.99666667
53.32111111,7.00611111
53.32057394,7.01112475
53.32027778,7.01388889
53.31888889,7.02583333
53.31805556,7.03333333
53.3175,7.04083333
53.31722222,7.0475
53.31638889,7.05472222
53.31611111,7.06166667
53.31638889,7.07
53.31694444,7.075
53.31722222,7.08
53.31888889,7.08694444
53.32083333,7.095
53.32128318,7.09962701
53.32277778,7.115
53.32277778,7.13333333
53.32527778,7.17333333
53.325,7.19166667
53.24417293,7.21027947
