latitude,longitude
69.57946123,-12.40705979
69.57833333,-12.15666667
69.5797602,-12.14332661
69.57914071,-12.13743185
69.5786164,-12.13246958
69.57650718,-12.11262053
69.57603449,-12.10819744
69.57597744,-12.10766359
69.57491255,-12.09775193
69.57437783,-12.09280121
69.57007223,-12.05318462
69.56953155,-12.04824034
69.56844447,-12.03835143
69.56789852,-12.0334108
69.56570275,-12.01364883
69.5651514,-12.00871374
69.5640433,-11.99884601
69.56348699,-11.99391733
69.55900867,-11.95447826
69.55844642,-11.94955626
69.55731624,-11.93971215
69.55674875,-11.93479401
69.55446682,-11.91512245
69.55389396,-11.91021006
69.55274284,-11.90038792
69.55221078,-11.8958704
69.55216505,-11.89548213
69.54751479,-11.85622723
69.5469311,-11.85132836
69.545758,-11.84153071
69.54516907,-11.83663589
69.5428014,-11.81705806
69.54220713,-11.8121692
69.54101319,-11.80239431
69.54041402,-11.79751222
69.53559267,-11.75844811
69.53498763,-11.75357318
69.53377183,-11.74382364
69.53316157,-11.73895296
69.53070857,-11.71947215
69.53009299,-11.71460763
69.52885646,-11.70488163
69.52823601,-11.70002407
69.52324443,-11.66115729
69.52261815,-11.65630712
69.52135986,-11.64660731
69.52072838,-11.64176158
69.51964587,-11.63349496
69.5181905,-11.62238105
69.51781727,-11.61953954
69.51755372,-11.61754168
69.51627482,-11.60786619
69.5156332,-11.60303397
69.51047228,-11.56437098
69.50982486,-11.55954638
69.50852432,-11.54989791
69.50787172,-11.54507794
69.50524941,-11.52580089
69.50459155,-11.52098749
69.50314748,-11.51137977
69.50250985,-11.50657049
69.50133084,-11.49770171
69.49727585,-11.46810558
69.49706167,-11.46656643
69.49662709,-11.46348428
69.49640974,-11.46194391
69.49553896,-11.45577691
69.49486024,-11.45098026
69.49350058,-11.44139187
69.49281982,-11.43660141
69.49237503,-11.43347831
69.49092773,-11.42360687
69.4904513,-11.42036225
69.48950872,-11.41387277
69.48902357,-11.41063382
69.48364066,-11.37220404
69.4834913,-11.37116675
69.4832411,-11.36943023
69.48309089,-11.36838838
69.48266418,-11.36543059
69.48191362,-11.36025111
69.48040663,-11.34989922
69.47965042,-11.34472838
69.47661249,-11.32405564
69.47585034,-11.31889422
69.47431981,-11.30857617
69.47355203,-11.30342351
69.47308739,-11.30032158
69.46779326,-11.2649777
69.46707118,-11.26018077
69.4656212,-11.25058843
69.46489388,-11.24579687
69.46197249,-11.22663515
69.46123991,-11.22185116
69.45976935,-11.21228735
69.45903201,-11.2075118
69.45217778,-11.1633395
69.45131792,-11.15782888
69.44959057,-11.14681087
69.44872379,-11.14130793
69.44524074,-11.11930467
69.44436693,-11.11381185
69.44261218,-11.10283255
69.44173194,-11.0973505
69.43465282,-11.05350218
69.4337649,-11.04803219
69.43198146,-11.03709577
69.43108666,-11.03163375
69.42839965,-11.015311
69.4274916,-11.00979487
